id,format,category,subcategory,difficulty,title,body,code_snippet,code_language,options,correct_answer,hint_1,hint_2,explanation,explanation_code,reference_url,is_active,times_served,times_correct,created_at
f7443776-4005-45df-87ab-ecd3ae6d9b28,multiple_choice,nextjs,server-actions,5,서버 액션에서 캐시 재검증,Next.js 14 서버 액션에서 폼 제출 후 특정 경로의 캐시를 무효화하여 최신 데이터를 표시하려면 어떤 함수를 사용해야 하나요?,null,typescript,"[{""id"":""opt_a"",""text"":""cache.invalidate(path)"",""isCorrect"":false},{""id"":""opt_b"",""text"":""revalidatePath(path)"",""isCorrect"":true},{""id"":""opt_c"",""text"":""router.refresh()"",""isCorrect"":false},{""id"":""opt_d"",""text"":""clearCache(path)"",""isCorrect"":false}]",opt_b,next/cache 패키지에서 가져오는 함수입니다.,특정 경로 또는 태그로 캐시를 재검증할 수 있습니다.,next/cache의 revalidatePath()는 서버 액션이나 Route Handler에서 특정 경로의 캐시를 무효화합니다. 이 함수를 호출하면 다음 요청 시 해당 경로의 데이터가 새로 fetching됩니다. revalidateTag()로 특정 태그가 붙은 캐시만 선택적으로 무효화할 수도 있습니다. 클라이언트 컴포넌트에서는 router.refresh()로 현재 라우트를 새로고침할 수 있습니다.,"'use server'
import { revalidatePath, revalidateTag } from 'next/cache'
import { redirect } from 'next/navigation'

export async function createPost(formData: FormData) {
  const title = formData.get('title') as string
  
  await savePostToDB({ title })
  
  // /posts 경로의 캐시 무효화
  revalidatePath('/posts')
  
  // 또는 태그로 무효화
  revalidateTag('posts')
  
  redirect('/posts')
}",null,true,0,0,2026-02-24 01:00:24.675164+00
a1f1e966-310b-4b08-b9f1-3a38efa8f63d,true_false,nextjs,server-components,3,서버 컴포넌트에서 데이터베이스 직접 접근,Next.js 14 서버 컴포넌트에서는 API를 거치지 않고 데이터베이스에 직접 접근하는 것이 가능하고 권장된다.,null,typescript,null,true,서버 컴포넌트는 서버에서 실행되므로 Node.js 환경의 모든 기능을 사용할 수 있습니다.,DB 접근 코드는 클라이언트에 노출되지 않습니다.,"맞습니다. Next.js 14 서버 컴포넌트는 서버에서만 실행되므로 Prisma, Drizzle ORM 같은 ORM이나 데이터베이스 드라이버를 직접 사용하여 DB에 접근할 수 있습니다. 이 코드는 클라이언트 번들에 포함되지 않으므로 안전합니다. 불필요한 API 레이어를 없애 코드를 단순화하고 성능을 개선할 수 있습니다.","// app/users/page.tsx (서버 컴포넌트)
import { db } from '@/lib/db' // Prisma 클라이언트

export default async function UsersPage() {
  // API 없이 직접 DB 쿼리
  const users = await db.user.findMany({
    orderBy: { createdAt: 'desc' }
  })
  
  return (
    <ul>
      {users.map(user => (
        <li key={user.id}>{user.name}</li>
      ))}
    </ul>
  )
}",null,true,0,0,2026-02-24 01:00:24.675164+00
ae4b315f-49c2-44cb-aa70-2068c913939f,multiple_choice,nextjs,intercepting-routes,5,Intercepting Routes 기호,Next.js 14에서 Intercepting Routes를 구현할 때 한 단계 위의 라우트를 인터셉트하는 기호는 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""(.)"",""isCorrect"":true},{""id"":""opt_b"",""text"":""(..)"",""isCorrect"":false},{""id"":""opt_c"",""text"":""(...)"",""isCorrect"":false},{""id"":""opt_d"",""text"":""(^)"",""isCorrect"":false}]",opt_a,파일 시스템 경로 표기법과 유사합니다.,"(.) 는 같은 레벨, (..) 는 한 단계 위를 의미합니다.","Next.js 14 Intercepting Routes에서는 (.)을 사용하여 같은 레벨의 라우트를 인터셉트하고, (..)는 한 단계 위, (..)(..)는 두 단계 위, (...)는 루트를 인터셉트합니다. 예를 들어 피드에서 사진을 클릭할 때 모달로 보여주되 직접 URL 접근 시 전체 페이지로 보여주는 패턴에 활용됩니다.","// 폴더 구조 예시 (Instagram 스타일 모달)
// app/feed/page.tsx
// app/feed/(..)photo/[id]/page.tsx  <- /photo/[id]를 인터셉트
// app/photo/[id]/page.tsx           <- 직접 접근 시 전체 페이지

// 기호 설명:
// (.)  - 같은 레벨
// (..) - 한 단계 위
// (..)(..) - 두 단계 위
// (...) - 루트 app 디렉토리",null,true,0,0,2026-02-24 01:00:24.675164+00
1af8b0ed-83e8-49b4-a18f-2088bbfe0a99,multiple_choice,nextjs,caching,5,Next.js 14 캐싱 계층,Next.js 14에는 여러 캐싱 계층이 있습니다. 다음 중 서버의 fetch 응답을 저장하는 캐시는 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""Router Cache"",""isCorrect"":false},{""id"":""opt_b"",""text"":""Data Cache"",""isCorrect"":true},{""id"":""opt_c"",""text"":""Full Route Cache"",""isCorrect"":false},{""id"":""opt_d"",""text"":""Request Memoization"",""isCorrect"":false}]",opt_b,fetch 함수의 결과를 영구적으로 저장합니다.,revalidate 옵션으로 재검증 주기를 설정할 수 있습니다.,Next.js 14에는 4가지 캐싱 계층이 있습니다. Data Cache는 서버에서 fetch 응답을 저장하며 요청 간에도 유지됩니다. Full Route Cache는 빌드 시 생성된 정적 라우트의 HTML과 RSC 페이로드를 저장합니다. Router Cache는 클라이언트에서 방문한 라우트의 RSC 페이로드를 임시 저장합니다. Request Memoization은 단일 렌더링 패스 내에서 중복 fetch를 제거합니다.,"// Data Cache 활용
const res = await fetch('https://api.example.com/data', {
  next: { revalidate: 3600 } // 1시간 캐시
})

// fetch 태그로 선택적 재검증
const res2 = await fetch('https://api.example.com/posts', {
  next: { tags: ['posts'] }
})

// 태그 기반 재검증 (서버 액션/Route Handler에서)
import { revalidateTag } from 'next/cache'
revalidateTag('posts')",null,true,0,0,2026-02-24 01:00:24.675164+00
f1fc9602-9f07-4902-ab05-c1d166a5386a,multiple_choice,nextjs,loading-ui,3,loading.tsx와 Suspense 관계,Next.js 14에서 loading.tsx 파일이 내부적으로 활용하는 React 기능은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""React.lazy()"",""isCorrect"":false},{""id"":""opt_b"",""text"":""React ErrorBoundary"",""isCorrect"":false},{""id"":""opt_c"",""text"":""React Suspense"",""isCorrect"":true},{""id"":""opt_d"",""text"":""React.memo()"",""isCorrect"":false}]",opt_c,loading.tsx는 자동으로 Suspense 경계를 생성합니다.,페이지 컴포넌트를 Suspense로 감싸고 loading.tsx를 fallback으로 사용합니다.,Next.js 14의 loading.tsx는 내부적으로 React Suspense를 활용합니다. Next.js는 loading.tsx 파일이 있는 경우 자동으로 page.tsx 컴포넌트를 `<Suspense fallback={<Loading />}>`으로 감쌉니다. 이를 통해 서버에서 데이터를 가져오는 동안 즉시 로딩 UI를 스트리밍으로 전송할 수 있습니다. 수동으로 Suspense를 사용하면 더 세밀한 제어가 가능합니다.,"// Next.js가 내부적으로 수행하는 작업
import { Suspense } from 'react'
import Page from './page'
import Loading from './loading'

// Next.js는 자동으로 이렇게 처리합니다
<Suspense fallback={<Loading />}>
  <Page />
</Suspense>",null,true,0,0,2026-02-24 01:00:24.675164+00
1643eaf0-6311-405c-9b0c-f2f058de2896,multiple_choice,nextjs,middleware,4,미들웨어 matcher 설정,Next.js 14 미들웨어에서 특정 경로에만 미들웨어를 적용하고 싶을 때 사용하는 설정은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""middleware 함수 내에서 직접 경로를 확인하는 조건문만 사용 가능"",""isCorrect"":false},{""id"":""opt_b"",""text"":""export const config = { matcher: [...] }로 설정"",""isCorrect"":true},{""id"":""opt_c"",""text"":""next.config.js의 middleware 섹션에서 설정"",""isCorrect"":false},{""id"":""opt_d"",""text"":""middleware.config.ts 파일에서 별도로 설정"",""isCorrect"":false}]",opt_b,미들웨어 파일 내에서 config 객체를 내보냅니다.,matcher는 문자열 또는 정규식 배열을 받습니다.,"Next.js 14 미들웨어에서 matcher 설정은 미들웨어가 실행될 경로를 제어합니다. middleware.ts에서 config 객체를 named export하여 matcher를 지정합니다. matcher는 정적 경로, 동적 패턴, 정규식을 지원합니다. _next/static, _next/image, favicon.ico 등의 정적 파일에는 미들웨어가 기본적으로 실행되지 않습니다.","// middleware.ts
import { NextResponse } from 'next/server'

export function middleware(request) {
  // 미들웨어 로직
}

export const config = {
  matcher: [
    '/dashboard/:path*',    // /dashboard 하위 모든 경로
    '/api/protected/:path*', // 보호된 API 경로
    '/((?!_next/static|_next/image|favicon.ico).*)' // 정적 파일 제외
  ]
}",null,true,0,0,2026-02-24 01:00:24.675164+00
87863432-925a-400b-9bb7-2f5aab290350,multiple_choice,nextjs,error-handling,4,global-error.tsx 파일,Next.js 14에서 루트 레이아웃에서 발생하는 에러를 처리하기 위한 특수 파일은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""app/error.tsx"",""isCorrect"":false},{""id"":""opt_b"",""text"":""app/root-error.tsx"",""isCorrect"":false},{""id"":""opt_c"",""text"":""app/global-error.tsx"",""isCorrect"":true},{""id"":""opt_d"",""text"":""app/layout-error.tsx"",""isCorrect"":false}]",opt_c,일반 error.tsx는 루트 레이아웃의 에러를 잡지 못합니다.,이 파일은 html과 body 태그를 포함해야 합니다.,app/error.tsx는 같은 레벨의 layout.tsx에서 발생한 에러를 처리하지 못합니다. 루트 레이아웃(app/layout.tsx)에서 발생하는 에러를 처리하려면 app/global-error.tsx 파일을 사용해야 합니다. global-error.tsx는 루트 레이아웃을 대체하므로 반드시 html과 body 태그를 포함해야 합니다. 이 파일도 반드시 'use client'를 사용해야 합니다.,"'use client'
// app/global-error.tsx

export default function GlobalError({
  error,
  reset,
}: {
  error: Error & { digest?: string }
  reset: () => void
}) {
  return (
    <html>
      <body>
        <h2>전체 오류가 발생했습니다</h2>
        <button onClick={() => reset()}>다시 시도</button>
      </body>
    </html>
  )
}",null,true,0,0,2026-02-24 01:00:24.675164+00
5c8fe179-d3da-4632-b91e-e94a25e54434,multiple_choice,nextjs,api-routes,4,Route Handler에서 동적 경로 파라미터,Next.js 14 Route Handler에서 /api/users/123 경로의 동적 파라미터(123)에 접근하는 방법은 무엇인가요?,"// app/api/users/[id]/route.ts
import { NextRequest, NextResponse } from 'next/server'

export async function GET(
  request: NextRequest,
  // 여기에 무엇이 들어가야 할까요?
) {
  // id에 접근하는 방법?
}",typescript,"[{""id"":""opt_a"",""text"":""request.params.id로 접근"",""isCorrect"":false},{""id"":""opt_b"",""text"":""두 번째 인자 { params }에서 params.id로 접근"",""isCorrect"":true},{""id"":""opt_c"",""text"":""request.query.id로 접근"",""isCorrect"":false},{""id"":""opt_d"",""text"":""useParams()로 접근"",""isCorrect"":false}]",opt_b,Route Handler의 두 번째 인자에 context 객체가 있습니다.,context 객체에서 params를 구조분해할 수 있습니다.,Next.js 14 Route Handler에서 동적 경로 파라미터는 두 번째 인자인 context 객체의 params 속성을 통해 접근합니다. 예를 들어 app/api/users/[id]/route.ts에서 두 번째 인자로 { params }: { params: { id: string } }를 받으면 params.id로 값에 접근할 수 있습니다.,"// app/api/users/[id]/route.ts
import { NextRequest, NextResponse } from 'next/server'

export async function GET(
  request: NextRequest,
  { params }: { params: { id: string } }
) {
  const userId = params.id
  const user = await getUserById(userId)
  
  if (!user) {
    return NextResponse.json({ error: '사용자 없음' }, { status: 404 })
  }
  
  return NextResponse.json(user)
}",null,true,0,0,2026-02-24 01:00:24.675164+00
339b50b3-a318-4fe3-8d5e-5d1d3485280f,multiple_choice,nextjs,streaming,5,generateStaticParams와 동적 라우트,Next.js 14에서 동적 라우트([id])를 빌드 시 정적으로 생성하려면 어떤 함수를 내보내야 하나요?,null,typescript,"[{""id"":""opt_a"",""text"":""getStaticPaths"",""isCorrect"":false},{""id"":""opt_b"",""text"":""getStaticProps"",""isCorrect"":false},{""id"":""opt_c"",""text"":""generateStaticParams"",""isCorrect"":true},{""id"":""opt_d"",""text"":""staticPaths"",""isCorrect"":false}]",opt_c,App Router에서는 Pages Router의 getStaticPaths를 대체하는 함수가 있습니다.,이 함수는 page.tsx 파일에서 named export로 내보냅니다.,Next.js 14 App Router에서 generateStaticParams는 Pages Router의 getStaticPaths에 해당합니다. 동적 라우트([id])를 빌드 시 정적으로 생성할 ID 목록을 반환합니다. 이 함수가 없는 동적 라우트는 기본적으로 요청 시 동적으로 렌더링됩니다. generateStaticParams는 서버에서 실행되며 빌드 최적화를 위해 fetch 요청이 자동으로 메모이즈됩니다.,"// app/products/[id]/page.tsx
export async function generateStaticParams() {
  const products = await fetch('https://api.example.com/products')
    .then(r => r.json())
  
  return products.map((product: { id: string }) => ({
    id: product.id
  }))
}

export default function ProductPage({ params }: { params: { id: string } }) {
  return <div>제품 ID: {params.id}</div>
}",null,true,0,0,2026-02-24 01:00:24.675164+00
c91745d5-e163-41e7-86a8-42940156dac9,multiple_choice,nextjs,metadata,4,Open Graph 메타데이터 설정,Next.js 14에서 소셜 미디어 공유 시 사용되는 Open Graph 이미지를 설정하는 방법은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""next.config.js의 og 설정에서 지정"",""isCorrect"":false},{""id"":""opt_b"",""text"":""metadata 객체의 openGraph 속성에서 설정하거나 opengraph-image.png 파일 추가"",""isCorrect"":true},{""id"":""opt_c"",""text"":""public 폴더에 og-image.png 파일을 넣으면 자동 적용"",""isCorrect"":false},{""id"":""opt_d"",""text"":""Head 컴포넌트에 og:image 메타 태그 직접 삽입"",""isCorrect"":false}]",opt_b,파일 기반 방식과 코드 기반 방식 두 가지가 있습니다.,opengraph-image.tsx 파일로 동적 OG 이미지도 생성할 수 있습니다.,"Next.js 14에서 OG 이미지는 두 가지 방식으로 설정합니다. 첫째, metadata 객체의 openGraph.images 속성에 이미지 URL을 지정합니다. 둘째, 라우트 폴더에 opengraph-image.png(정적) 또는 opengraph-image.tsx(동적, ImageResponse 사용) 파일을 추가합니다. 파일 기반 방식은 자동으로 메타 태그를 생성합니다.","// 방법 1: metadata 객체 사용
export const metadata = {
  openGraph: {
    title: '내 사이트',
    images: [{
      url: 'https://example.com/og-image.png',
      width: 1200,
      height: 630,
    }]
  }
}

// 방법 2: opengraph-image.tsx 파일 (동적 이미지)
import { ImageResponse } from 'next/og'
export default function OGImage() {
  return new ImageResponse(
    <div style={{ fontSize: 48 }}>동적 OG 이미지</div>,
    { width: 1200, height: 630 }
  )
}",null,true,0,0,2026-02-24 01:00:24.675164+00
03d4dbf5-d446-4912-9d09-6c7729260f48,multiple_choice,nextjs,parallel-routes,5,Parallel Routes의 default.tsx,Next.js 14 Parallel Routes에서 슬롯이 매칭되는 페이지가 없을 때 표시되는 폴백(fallback) 파일은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""fallback.tsx"",""isCorrect"":false},{""id"":""opt_b"",""text"":""default.tsx"",""isCorrect"":true},{""id"":""opt_c"",""text"":""null.tsx"",""isCorrect"":false},{""id"":""opt_d"",""text"":""not-found.tsx"",""isCorrect"":false}]",opt_b,슬롯이 일치하는 서브페이지가 없을 때 렌더링되는 파일입니다.,소프트 네비게이션과 하드 네비게이션 시 동작이 다릅니다.,Parallel Routes에서 슬롯(@analytics 등)에 현재 경로와 매칭되는 page.tsx가 없을 때 default.tsx가 폴백으로 사용됩니다. 하드 네비게이션(새로고침) 시 매칭되는 서브페이지가 없으면 default.tsx가 없는 경우 404가 발생합니다. 소프트 네비게이션에서는 이전 상태를 유지합니다. 따라서 Parallel Routes를 사용할 때 각 슬롯에 default.tsx를 추가하는 것이 권장됩니다.,"// 폴더 구조
// app/dashboard/@analytics/page.tsx
// app/dashboard/@analytics/revenue/page.tsx
// app/dashboard/@analytics/default.tsx  <- 폴백

// app/dashboard/@team/page.tsx
// app/dashboard/@team/default.tsx       <- 폴백

// app/dashboard/default.tsx
export default function Default() {
  return null // 또는 기본 UI
}",null,true,0,0,2026-02-24 01:00:24.675164+00
76010062-2c39-4ad9-b5ee-13b551cecb72,multiple_choice,nextjs,deployment,4,Next.js 정적 사이트 생성 설정,Next.js 14에서 전체 애플리케이션을 정적 HTML로 내보내기 위한 설정은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""next.config.js에서 output: 'static' 설정"",""isCorrect"":false},{""id"":""opt_b"",""text"":""next.config.js에서 output: 'export' 설정"",""isCorrect"":true},{""id"":""opt_c"",""text"":""next export 명령어 실행"",""isCorrect"":false},{""id"":""opt_d"",""text"":""모든 페이지에 export const dynamic = 'force-static' 추가"",""isCorrect"":false}]",opt_b,Next.js 13.3+ 에서 next export를 대체하는 설정입니다.,out 폴더에 정적 HTML 파일이 생성됩니다.,"Next.js 14에서 정적 사이트 생성(SSG)을 위해 전체 앱을 HTML로 내보내려면 next.config.js에서 output: 'export'를 설정합니다. next build 실행 후 out 폴더에 정적 파일이 생성됩니다. 단, 이 모드에서는 Image Optimization, Route Handlers(GET 제외), Middleware, Server Actions 등 서버 기능 일부를 사용할 수 없습니다.","// next.config.js
/** @type {import('next').NextConfig} */
const nextConfig = {
  output: 'export',
  // 선택사항: 이미지 최적화 비활성화 (서버 없이 배포 시)
  images: { unoptimized: true },
  // 선택사항: trailing slash 추가
  trailingSlash: true,
}

module.exports = nextConfig
// 빌드 후 out/ 폴더에 정적 파일 생성",null,true,0,0,2026-02-24 01:00:24.675164+00
efc6e1fe-702f-40cb-86f7-4fe64edd8ed6,multiple_choice,nextjs,app-router,2,Next.js 14 폴더 구조 - private 폴더,Next.js 14에서 라우팅에서 제외하고 싶은 내부 구현 폴더를 만들 때 사용하는 규칙은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""폴더명 앞에 . 추가 (예: .components)"",""isCorrect"":false},{""id"":""opt_b"",""text"":""폴더명 앞에 _ 추가 (예: _components)"",""isCorrect"":true},{""id"":""opt_c"",""text"":""폴더명 앞에 # 추가 (예: #components)"",""isCorrect"":false},{""id"":""opt_d"",""text"":""폴더명 앞에 ~ 추가 (예: ~components)"",""isCorrect"":false}]",opt_b,언더스코어(_)로 시작하는 폴더는 라우팅에서 제외됩니다.,"_components, _lib, _utils 등의 이름으로 내부 코드를 구성할 수 있습니다.","Next.js 14에서 폴더명 앞에 언더스코어(_)를 추가하면 해당 폴더와 그 하위 경로는 라우팅에서 제외됩니다. 예를 들어 app/_components/Button.tsx는 /components 라는 URL이 생성되지 않습니다. 이 컨벤션을 사용하면 app 디렉토리 내에 라우트가 아닌 컴포넌트, 유틸리티 함수 등을 함께 보관할 수 있습니다.","// app/_components/ <- 라우트 아님
// app/_lib/        <- 라우트 아님
// app/page.tsx     <- 라우트 O",null,true,0,0,2026-02-24 01:00:24.675164+00
423c0906-bfd2-4893-9481-9cf8edd7eb6d,code_output,nextjs,routing,3,next/link의 prefetch 동작,다음 코드에서 Link 컴포넌트의 기본 동작에 대한 설명으로 올바른 것은 무엇인가요?,"import Link from 'next/link'

export default function Nav() {
  return (
    <nav>
      <Link href=""/about"">소개</Link>
      <Link href=""/contact"" prefetch={false}>연락처</Link>
    </nav>
  )
}",typescript,"[{""id"":""opt_a"",""text"":""두 링크 모두 뷰포트에 들어올 때 자동으로 프리페치된다"",""isCorrect"":false},{""id"":""opt_b"",""text"":""/about 링크는 뷰포트에 들어올 때 프리페치되고, /contact는 프리페치되지 않는다"",""isCorrect"":true},{""id"":""opt_c"",""text"":""두 링크 모두 프리페치되지 않는다"",""isCorrect"":false},{""id"":""opt_d"",""text"":""두 링크 모두 페이지 로드 시 즉시 프리페치된다"",""isCorrect"":false}]",opt_b,Link 컴포넌트의 prefetch prop 기본값은 true입니다.,prefetch={false}를 설정하면 자동 프리페치를 비활성화합니다.,Next.js 14의 Link 컴포넌트는 기본적으로 뷰포트에 들어올 때 해당 라우트를 프리페치합니다. /about 링크는 prefetch 기본값(true)이므로 화면에 보일 때 자동으로 프리페치됩니다. 반면 /contact 링크는 prefetch={false}로 설정되어 자동 프리페치가 비활성화됩니다. 프리페치는 프로덕션 환경에서만 동작하며 개발 모드에서는 비활성화됩니다.,"// 프리페치 비활성화가 유용한 경우:
// 1. 사용자가 방문할 가능성이 낮은 페이지
// 2. 페이지가 많고 프리페치로 인한 서버 부하가 우려될 때

import Link from 'next/link'

// 항상 프리페치
<Link href=""/popular-page"">인기 페이지</Link>

// 프리페치 비활성화
<Link href=""/rarely-visited"" prefetch={false}>
  거의 방문하지 않는 페이지
</Link>",null,true,0,0,2026-02-24 01:00:24.675164+00
d21273ad-e653-4c95-807f-a03ea071e7f4,multiple_choice,nextjs,server-actions,5,서버 액션과 useOptimistic,Next.js 14에서 서버 액션 실행 중 UI를 낙관적으로 업데이트하기 위해 사용하는 React 훅은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""useTransition"",""isCorrect"":false},{""id"":""opt_b"",""text"":""useOptimistic"",""isCorrect"":true},{""id"":""opt_c"",""text"":""useDeferredValue"",""isCorrect"":false},{""id"":""opt_d"",""text"":""useFormStatus"",""isCorrect"":false}]",opt_b,서버 응답을 기다리지 않고 미리 UI를 업데이트하는 패턴입니다.,React 18에서 추가된 훅입니다.,"useOptimistic은 React 18에서 추가된 훅으로, 서버 액션 실행 중 임시로 낙관적 상태를 UI에 반영합니다. 서버 응답을 기다리지 않고 즉시 변경 결과를 보여주어 UX를 향상시킵니다. 서버 액션이 완료되면 실제 서버 데이터로 상태가 업데이트됩니다. 실패 시 이전 상태로 자동 롤백됩니다.","'use client'
import { useOptimistic } from 'react'
import { addTodo } from './actions'

export function TodoList({ todos }) {
  const [optimisticTodos, addOptimisticTodo] = useOptimistic(
    todos,
    (state, newTodo) => [...state, { ...newTodo, pending: true }]
  )

  async function formAction(formData) {
    const title = formData.get('title')
    addOptimisticTodo({ id: Date.now(), title })
    await addTodo(formData)
  }

  return (
    <>
      {optimisticTodos.map(todo => (
        <div key={todo.id} style={{ opacity: todo.pending ? 0.5 : 1 }}>
          {todo.title}
        </div>
      ))}
      <form action={formAction}>
        <input name=""title"" />
        <button type=""submit"">추가</button>
      </form>
    </>
  )
}",null,true,0,0,2026-02-24 01:00:24.675164+00
6101ce15-5081-4c44-9443-8b870fd64059,multiple_choice,nextjs,caching,5,unstable_noStore로 캐싱 비활성화,Next.js 14에서 fetch를 사용하지 않는 ORM이나 DB 쿼리가 캐시되지 않도록 하려면 어떤 방법을 사용할 수 있나요?,null,typescript,"[{""id"":""opt_a"",""text"":""해당 컴포넌트에 'no cache' 지시어 추가"",""isCorrect"":false},{""id"":""opt_b"",""text"":""next/cache의 unstable_noStore() 함수 호출"",""isCorrect"":true},{""id"":""opt_c"",""text"":""export const dynamic = 'force-dynamic' 설정만으로 DB 쿼리 캐싱을 제어할 수 없다"",""isCorrect"":false},{""id"":""opt_d"",""text"":""DB 클라이언트에 cache: false 옵션 전달"",""isCorrect"":false}]",opt_b,fetch 이외의 데이터 소스에 동적 렌더링을 강제하는 방법입니다.,함수 내부에서 호출하면 해당 컴포넌트가 동적으로 렌더링됩니다.,"ORM이나 데이터베이스 드라이버를 직접 사용하는 경우 fetch API의 cache 옵션을 사용할 수 없습니다. 이런 경우 next/cache의 unstable_noStore()를 데이터 함수 내에서 호출하면 해당 컴포넌트가 동적으로 렌더링됩니다. export const dynamic = 'force-dynamic'도 라우트 전체를 동적으로 만들지만, unstable_noStore는 함수 레벨에서 제어할 수 있습니다.","import { unstable_noStore as noStore } from 'next/cache'
import { db } from '@/lib/db'

export async function getUsers() {
  noStore()
  const users = await db.user.findMany()
  return users
}

// 또는 라우트 레벨에서
// export const dynamic = 'force-dynamic'",null,true,0,0,2026-02-24 01:00:24.675164+00
15e71d3c-7303-40ab-b6bf-029603b27b73,true_false,nextjs,middleware,4,미들웨어 실행 환경,Next.js 14 미들웨어는 Node.js 런타임에서 실행되므로 fs(파일 시스템) 모듈을 사용할 수 있다.,null,typescript,null,false,미들웨어는 Edge Runtime에서 실행됩니다.,Edge Runtime은 Node.js API의 일부만 지원합니다.,"틀렸습니다. Next.js 14 미들웨어는 기본적으로 Edge Runtime에서 실행됩니다. Edge Runtime은 Web API(fetch, URL, Headers, Request, Response 등)를 지원하지만 Node.js 전용 API인 fs, path, crypto(일부) 등은 사용할 수 없습니다. Edge Runtime의 장점은 낮은 지연 시간(low latency)과 CDN 엣지에서 실행 가능하다는 점입니다.","// middleware.ts - Edge Runtime에서 실행
import { NextResponse } from 'next/server'

export function middleware(request) {
  // 사용 가능: Web API
  const url = new URL(request.url)
  const headers = new Headers()
  // 사용 불가: Node.js 전용 API
  // import fs from 'fs' // 에러!
  return NextResponse.next()
}",null,true,0,0,2026-02-24 01:00:24.675164+00
84ddfe7b-ea5e-4e46-af7b-2577e3d27bff,multiple_choice,nextjs,image-optimization,3,next/image의 priority 속성,Next.js 14에서 LCP(Largest Contentful Paint) 성능을 개선하기 위해 히어로 이미지에 적용해야 하는 속성은 무엇인가요?,null,typescript,"[{""id"":""opt_a"",""text"":""loading=\""eager\"""",""isCorrect"":false},{""id"":""opt_b"",""text"":""preload={true}"",""isCorrect"":false},{""id"":""opt_c"",""text"":""priority"",""isCorrect"":true},{""id"":""opt_d"",""text"":""fetchPriority=\""high\"""",""isCorrect"":false}]",opt_c,뷰포트에 즉시 보이는 이미지에 적용하면 성능이 개선됩니다.,이 속성을 사용하면 lazy loading이 비활성화됩니다.,"next/image의 priority 속성을 사용하면 해당 이미지를 높은 우선순위로 로드합니다. 내부적으로 <link rel=""preload"">를 생성하고 lazy loading을 비활성화합니다. 페이지의 LCP 요소(보통 히어로 이미지)에 priority를 적용하면 Core Web Vitals 점수를 개선할 수 있습니다.","import Image from 'next/image'

export default function HeroSection() {
  return (
    <Image
      src=""/hero-image.jpg""
      alt=""히어로 이미지""
      width={1200}
      height={600}
      priority
    />
  )
}",null,true,0,0,2026-02-24 01:00:24.675164+00
631a891f-f560-4511-89c8-b1529ae78202,multiple_choice,nextjs,data-fetching,5,서버 컴포넌트와 클라이언트 컴포넌트 조합 패턴,Next.js 14에서 클라이언트 컴포넌트 내부에 서버 컴포넌트를 포함시키려면 어떻게 해야 하나요?,null,typescript,"[{""id"":""opt_a"",""text"":""클라이언트 컴포넌트 내에서 서버 컴포넌트를 직접 import하여 사용"",""isCorrect"":false},{""id"":""opt_b"",""text"":""서버 컴포넌트를 children이나 props로 클라이언트 컴포넌트에 전달"",""isCorrect"":true},{""id"":""opt_c"",""text"":""클라이언트 컴포넌트 내에서 서버 컴포넌트를 사용하는 것은 불가능"",""isCorrect"":false},{""id"":""opt_d"",""text"":""두 컴포넌트를 동일한 파일에 작성"",""isCorrect"":false}]",opt_b,클라이언트 컴포넌트 내에서 서버 컴포넌트를 직접 import하면 해당 컴포넌트도 클라이언트 번들에 포함됩니다.,컴포지션 패턴을 활용하세요.,"클라이언트 컴포넌트 내에서 서버 컴포넌트를 직접 import하면, 해당 서버 컴포넌트도 클라이언트 번들에 포함되어 서버 컴포넌트가 아니게 됩니다. 대신 서버 컴포넌트를 children이나 다른 props로 클라이언트 컴포넌트에 전달하면 서버 컴포넌트가 서버에서 렌더링된 후 결과가 클라이언트 컴포넌트에 주입됩니다.","// 올바른 방법 - 서버 컴포넌트를 children으로 전달
// app/page.tsx (서버 컴포넌트)
import ClientWrapper from './ClientWrapper'
import ServerContent from './ServerContent'

export default function Page() {
  return (
    <ClientWrapper>
      <ServerContent />
    </ClientWrapper>
  )
}

// ClientWrapper.tsx
'use client'
export function ClientWrapper({ children }) {
  return <div onClick={() => {}}>{children}</div>
}",null,true,0,0,2026-02-24 01:00:24.87966+00
